dataset_row_id,title,url,true_factors,pred_factors,tp_factors,fp_factors,fn_factors,true_count,pred_count,sample_f1,sample_jaccard,needs_review
404,Российские производители мяса озабочены резким ростом импорта курятины из Китая,https://www.interfax.ru/business/1068542,enterprises_count;industrial_production_index,industrial_production_index,industrial_production_index,,enterprises_count,2,1,0.6666666666666666,0.5,True
406,Жительница Грайворонского округа пострадала в результате атаки дрона,https://www.interfax.ru/russia/1004786,crime_count;life_expectancy,crime_count,crime_count,,life_expectancy,2,1,0.6666666666666666,0.5,True
413,"МЧС уточнило, что при опрокидывании ""вахтовки"" в Якутии погибли 13 человек",https://www.interfax.ru/russia/1037172,crime_count;mortality_rate,crime_count,crime_count,,mortality_rate,2,1,0.6666666666666666,0.5,True
449,"Выручка ГК ""Русагро"" в IV квартале выросла на 19%, до 141,6 млрд руб., в 2024 г - на 20%, до 367 млрд руб.",https://www.interfax.ru/business/1006531,enterprises_count;industrial_production_index,industrial_production_index,industrial_production_index,,enterprises_count,2,1,0.6666666666666666,0.5,True
451,Американская Exxon сократит 2 тыс. рабочих мест в рамках реорганизации,https://www.interfax.ru/world/1050044,enterprises_count;unemployment_rate,enterprises_count,enterprises_count,,unemployment_rate,2,1,0.6666666666666666,0.5,True
457,В Кузбассе все шахты возобновили работу после энергоаварии,https://www.interfax.ru/business/1026038,industrial_production_index;unemployment_rate,industrial_production_index,industrial_production_index,,unemployment_rate,2,1,0.6666666666666666,0.5,True
466,"Фондовые рынки Европы выросли вслед за акциями оборонных компаний, Stoxx Europe 600 обновил рекорд",https://www.interfax.ru/business/1011802,enterprises_count;industrial_production_index,industrial_production_index,industrial_production_index,,enterprises_count,2,1,0.6666666666666666,0.5,True
474,Toyota намерена инвестировать в Китай $2 млрд,https://www.interfax.ru/business/1022300,enterprises_count;industrial_production_index,enterprises_count,enterprises_count,,industrial_production_index,2,1,0.6666666666666666,0.5,True
476,Несколько электроподстанций повреждены при атаке БПЛА в Крыму,https://www.interfax.ru/russia/1053186,crime_count;industrial_production_index,industrial_production_index,industrial_production_index,,crime_count,2,1,0.6666666666666666,0.5,True
477,"Что произошло за день: среда, 22 октября",https://www.interfax.ru/russia/1054118,consumer_price_index;crime_count,crime_count,crime_count,,consumer_price_index,2,1,0.6666666666666666,0.5,True
480,В Грузии усилят борьбу с незаконной миграцией,https://www.interfax.ru/world/1030592,crime_count;international_inflow,international_inflow,international_inflow,,crime_count,2,1,0.6666666666666666,0.5,True
492,Минпромторг предложил ограничить госзакупки импортных дизелей для поддержки двигателестроителей,https://www.interfax.ru/business/1035851,enterprises_count;industrial_production_index,industrial_production_index,industrial_production_index,,enterprises_count,2,1,0.6666666666666666,0.5,True
498,"В компании ""УАЗ"" заявили, что пожар в индустриальном парке не повлиял на работу предприятий",https://www.interfax.ru/russia/1029211,air_pollution;industrial_production_index,industrial_production_index,industrial_production_index,,air_pollution,2,1,0.6666666666666666,0.5,True
505,FT отметила быстрый рост возобновляемой энергетики на Ближнем Востоке,https://www.interfax.ru/business/1005111,air_pollution;industrial_production_index,industrial_production_index,industrial_production_index,,air_pollution,2,1,0.6666666666666666,0.5,True
522,Операция против Ирана может помешать международным спортивным мероприятиям,https://www.sport-interfax.ru/1075627,crime_count;international_inflow,international_inflow,international_inflow,,crime_count,2,1,0.6666666666666666,0.5,True
529,"Совкомбанк получил суборд из ФНБ под проект ВСМ на 29,6 млрд рублей",https://www.interfax.ru/russia/1028470,enterprises_count;industrial_production_index,industrial_production_index,industrial_production_index,,enterprises_count,2,1,0.6666666666666666,0.5,True
533,США запускают серийное производство модернизированной мощной ядерной авиабомбы,https://www.interfax.ru/world/1028501,crime_count;industrial_production_index,industrial_production_index,industrial_production_index,,crime_count,2,1,0.6666666666666666,0.5,True
537,"""РусГидро"" получило контроль в операторе геотермального проекта ""Зарубежнефти"" на Камчатке",https://www.interfax.ru/business/1035135,air_pollution;industrial_production_index,industrial_production_index,industrial_production_index,,air_pollution,2,1,0.6666666666666666,0.5,True
539,В больнице Видного остаются четверо пострадавших от атак БПЛА,https://www.interfax.ru/russia/1013026,crime_count;life_expectancy,crime_count,crime_count,,life_expectancy,2,1,0.6666666666666666,0.5,True
581,Число пострадавших из-за атаки БПЛА в Курске увеличилось до десяти человек,https://www.interfax.ru/russia/1042330,crime_count;life_expectancy,crime_count,crime_count,,life_expectancy,2,1,0.6666666666666666,0.5,True
587,Президент Ирана предложил перенести столицу из Тегерана,https://www.interfax.ru/world/1051940,air_pollution;housing_area_per_capita,air_pollution,air_pollution,,housing_area_per_capita,2,1,0.6666666666666666,0.5,True
591,Французская судоходная CMA CGM купила долю в американском производителе биогаза,https://www.interfax.ru/business/1043549,air_pollution;industrial_production_index,industrial_production_index,industrial_production_index,,air_pollution,2,1,0.6666666666666666,0.5,True
593,Нефтяные компании передумали строить НПЗ в Ненецком автономном округе,https://www.interfax.ru/russia/1053096,enterprises_count;industrial_production_index,industrial_production_index,industrial_production_index,,enterprises_count,2,1,0.6666666666666666,0.5,True
600,"МИД Франции заявил, что наступление Израиля еще больше ухудшит ситуацию в Газе",https://www.interfax.ru/world/1037394,crime_count;mortality_rate,crime_count,crime_count,,mortality_rate,2,1,0.6666666666666666,0.5,True
605,Индекс потребдоверия в США в апреле упал до минимума с июня 2022 года,https://www.interfax.ru/business/1020494,consumer_price_index;real_income_index,consumer_price_index,consumer_price_index,,real_income_index,2,1,0.6666666666666666,0.5,True
611,"На Кубе миллион человек остаются две недели без света после урагана ""Мелисса""",https://www.interfax.ru/world/1057464,housing_area_per_capita;industrial_production_index,industrial_production_index,industrial_production_index,,housing_area_per_capita,2,1,0.6666666666666666,0.5,True
615,Лавров и Белоусов доложили Путину о несоблюдении Киевом моратория на удары по энергообъектам,https://www.interfax.ru/russia/1017733,crime_count;industrial_production_index,industrial_production_index,industrial_production_index,,crime_count,2,1,0.6666666666666666,0.5,True
625,Женщина ранена в Брянской области после атаки БПЛА,https://www.interfax.ru/russia/1064982,crime_count;life_expectancy,crime_count,crime_count,,life_expectancy,2,1,0.6666666666666666,0.5,True
626,"Военные РФ нанесли удары по портовым сооружениям, энергоинфраструктуре и хранилищам горючего ВСУ",https://www.interfax.ru/russia/1051720,crime_count;industrial_production_index,industrial_production_index,industrial_production_index,,crime_count,2,1,0.6666666666666666,0.5,True
648,"Brent подешевела до $64,31 за баррель",https://www.interfax.ru/business/1023388,consumer_price_index;industrial_production_index,consumer_price_index,consumer_price_index,,industrial_production_index,2,1,0.6666666666666666,0.5,True
674,На иностранцев в России за год составили более 3 млн административных протоколов,https://www.interfax.ru/russia/1013042,crime_count;international_inflow,international_inflow,international_inflow,,crime_count,2,1,0.6666666666666666,0.5,True
676,Премьер-министр Дании не исключает любых версий инцидента с дронами в аэропорту столицы,https://www.interfax.ru/world/1048698,crime_count;industrial_production_index,industrial_production_index,industrial_production_index,,crime_count,2,1,0.6666666666666666,0.5,True
678,Десять человек стали жертвами стрельбы в школе в Канаде,https://www.interfax.ru/world/1072116,crime_count;mortality_rate,crime_count,crime_count,,mortality_rate,2,1,0.6666666666666666,0.5,True
679,Минздрав выдал разрешение для противоопухолевой мРНК-вакцины Центра Блохина,https://www.interfax.ru/russia/1072034,hospitals;life_expectancy,hospitals,hospitals,,life_expectancy,2,1,0.6666666666666666,0.5,True
684,"УК сети клиник ""Мать и дитя"" ожидает в 2025 году роста выручки на 28%",https://www.interfax.ru/business/1030674,enterprises_count;hospitals,enterprises_count,enterprises_count,,hospitals,2,1,0.6666666666666666,0.5,True
689,Здание больницы в калужском Козельске повреждено в результате атаки БПЛА,https://www.interfax.ru/russia/1072875,crime_count;hospitals,crime_count,crime_count,,hospitals,2,1,0.6666666666666666,0.5,True
701,Росприроднадзор допустил взыскание ущерба от утечки мазута в Керченском проливе через суд,https://www.interfax.ru/russia/1009544,air_pollution;wastewater_discharge,wastewater_discharge,wastewater_discharge,,air_pollution,2,1,0.6666666666666666,0.5,True
710,"Нанесены удары по объектам ж/д инфраструктуры, по которым перебрасывали вооружения для ВСУ",https://www.interfax.ru/russia/1050020,crime_count;industrial_production_index,industrial_production_index,industrial_production_index,,crime_count,2,1,0.6666666666666666,0.5,True
715,В Волгореченске после атаки БПЛА школы и детские сады закрыли на сутки,https://www.interfax.ru/russia/1056577,crime_count;preschool_coverage,crime_count,crime_count,,preschool_coverage,2,1,0.6666666666666666,0.5,True
717,"Более 87% детей иностранцев, подавших заявки, не зачислены в российские школы в 2025",https://www.interfax.ru/russia/1046504,international_inflow;preschool_coverage,international_inflow,international_inflow,,preschool_coverage,2,1,0.6666666666666666,0.5,True
726,Не менее 14 человек погибли в Мексике в столкновениях после гибели лидера наркокартеля,https://www.interfax.ru/world/1074224,crime_count;mortality_rate,crime_count,crime_count,,mortality_rate,2,1,0.6666666666666666,0.5,True
734,Индекс потребдоверия в США в августе упал сильнее прогноза,https://www.interfax.ru/world/1044755,consumer_price_index;real_income_index,consumer_price_index,consumer_price_index,,real_income_index,2,1,0.6666666666666666,0.5,True
748,"Два человека стали жертвами обстрелов в Херсонской области, шестеро ранены",https://www.interfax.ru/russia/1002138,crime_count;mortality_rate,crime_count,crime_count,,mortality_rate,2,1,0.6666666666666666,0.5,True
752,Власти Болгарии ждут помощи ЕС в тушении сотен лесных пожаров,https://www.interfax.ru/world/1038316,air_pollution;life_expectancy,air_pollution,air_pollution,,life_expectancy,2,1,0.6666666666666666,0.5,True
771,"Патрушев предложил увеличить число портов в Арктике и на Дальнем Востоке, куда разрешен заход иностранных туристских судов",https://www.interfax.ru/russia/1037460,industrial_production_index;international_inflow,international_inflow,international_inflow,,industrial_production_index,2,1,0.6666666666666666,0.5,True
808,"Нанесён удар по заводу по производству БПЛА и энергообъектам, используемым в интересах ВПК Украины",https://www.interfax.ru/russia/1069296,crime_count;industrial_production_index,industrial_production_index,industrial_production_index,,crime_count,2,1,0.6666666666666666,0.5,True
835,Минфин РФ оценил влияние повышения НДС на инфляцию в 1 процентный пункт,https://www.interfax.ru/business/1051056,consumer_price_index;real_income_index,consumer_price_index,consumer_price_index,,real_income_index,2,1,0.6666666666666666,0.5,True
844,"Обжалован арест главы совета директоров ""Корпорации СТС"" Татьяны Черных",https://www.interfax.ru/russia/1049823,crime_count;enterprises_count,enterprises_count,enterprises_count,,crime_count,2,1,0.6666666666666666,0.5,True
867,"""АвтоВАЗ"" снизил план продаж Lada в феврале на 15%",https://www.interfax.ru/business/1073137,enterprises_count;industrial_production_index,industrial_production_index,industrial_production_index,,enterprises_count,2,1,0.6666666666666666,0.5,True
871,"Иранское агентство ""Тасним"" сообщает, что в Тегеране вновь слышны взрывы",https://www.interfax.ru/world/1075428,crime_count;life_expectancy,crime_count,crime_count,,life_expectancy,2,1,0.6666666666666666,0.5,True
872,Глава МАГАТЭ попросил о временном прекращении огня для устранения ущерба на ЗАЭС,https://www.interfax.ru/world/1073793,crime_count;industrial_production_index,industrial_production_index,industrial_production_index,,crime_count,2,1,0.6666666666666666,0.5,True
877,"Герасимов заявил, что по объектам ВПК и энергетики Украины наносятся ответные массированные удары",https://www.interfax.ru/russia/1059118,crime_count;industrial_production_index,industrial_production_index,industrial_production_index,,crime_count,2,1,0.6666666666666666,0.5,True
879,Семь американских военных получили ранения в ходе операции в Венесуэле,https://www.interfax.ru/world/1066616,crime_count;mortality_rate,crime_count,crime_count,,mortality_rate,2,1,0.6666666666666666,0.5,True
881,Отклонение экономики России вверх от траектории сбалансированного роста уменьшается,https://www.interfax.ru/business/1030008,consumer_price_index;industrial_production_index,industrial_production_index,industrial_production_index,,consumer_price_index,2,1,0.6666666666666666,0.5,True
883,Иностранцев по прибытии в Россию предлагается проверять на гепатит С,https://www.interfax.ru/russia/1009368,international_inflow;life_expectancy,international_inflow,international_inflow,,life_expectancy,2,1,0.6666666666666666,0.5,True
901,Два человека пострадали при ракетном ударе по Белгороду,https://www.interfax.ru/russia/1049743,crime_count;life_expectancy,crime_count,crime_count,,life_expectancy,2,1,0.6666666666666666,0.5,True
902,Пилот разбившегося в 2024 году на Колыме вертолета предстанет перед судом,https://www.interfax.ru/russia/1072328,crime_count;life_expectancy,crime_count,crime_count,,life_expectancy,2,1,0.6666666666666666,0.5,True
906,"Мурашко заявил, что 25,4% населения РФ к 2030 г. составят люди в возрасте 60 лет и старше",https://www.interfax.ru/russia/1049565,life_expectancy;population_size,life_expectancy,life_expectancy,,population_size,2,1,0.6666666666666666,0.5,True
917,США представили первый построенный для Финляндии истребитель F-35A,https://www.interfax.ru/world/1063629,crime_count;industrial_production_index,industrial_production_index,industrial_production_index,,crime_count,2,1,0.6666666666666666,0.5,True
929,Google будет закупать энергию с термоядерной электростанции в Вирджинии,https://www.interfax.ru/business/1033901,air_pollution;industrial_production_index,industrial_production_index,industrial_production_index,,air_pollution,2,1,0.6666666666666666,0.5,True
931,В Манчестере в Йом Кипур совершено нападение на людей у синагоги,https://www.interfax.ru/world/1050480,crime_count;mortality_rate,crime_count,crime_count,,mortality_rate,2,1,0.6666666666666666,0.5,True
935,"В ""АвтоВАЗе"" заявили, что индексация цен на Lada в 2026 г. должна учитывать НДС и рост себестоимости",https://www.interfax.ru/russia/1059157,consumer_price_index;industrial_production_index,consumer_price_index,consumer_price_index,,industrial_production_index,2,1,0.6666666666666666,0.5,True
939,В Орловской области после атаки БПЛА произошло возгорание на объектах ТЭК,https://www.interfax.ru/russia/1060934,air_pollution;industrial_production_index,industrial_production_index,industrial_production_index,,air_pollution,2,1,0.6666666666666666,0.5,True
946,"Суд запретил экс-предправления московского банка ""Легион"" Сокеркину выезжать из РФ",https://www.interfax.ru/russia/1004880,crime_count;enterprises_count,enterprises_count,enterprises_count,,crime_count,2,1,0.6666666666666666,0.5,True
969,Гросси не видит возможности выяснить происхождение найденных на ЗАЭС обломков БПЛА,https://www.interfax.ru/world/1006851,crime_count;industrial_production_index,crime_count,crime_count,,industrial_production_index,2,1,0.6666666666666666,0.5,True
971,Генпрокуратура планирует взыскать в доход РФ нефтебазу семьи госсекретаря Дагестана,https://www.interfax.ru/russia/1033191,crime_count;enterprises_count,enterprises_count,enterprises_count,,crime_count,2,1,0.6666666666666666,0.5,True
972,"Акции ""Группы Русагро"" упали на 15,6% на новостях об обысках в компании",https://www.interfax.ru/business/1016698,crime_count;enterprises_count,enterprises_count,enterprises_count,,crime_count,2,1,0.6666666666666666,0.5,True
984,"Путин прибыл в Самару, где проведет совещание, посетит предприятие и встретится с губернатором",https://www.interfax.ru/russia/1045933,enterprises_count;industrial_production_index,industrial_production_index,industrial_production_index,,enterprises_count,2,1,0.6666666666666666,0.5,True
998,Иркутская электросетевая компания в I квартале недополучила 800 млн руб. из-за запрета майнинга,https://www.interfax.ru/business/1021332,enterprises_count;industrial_production_index,enterprises_count,enterprises_count,,industrial_production_index,2,1,0.6666666666666666,0.5,True
388,Более 20 ученых будут искать эффективные методы утилизации мазута на Кубани,https://www.interfax.ru/russia/1001608,air_pollution,air_pollution;wastewater_discharge,air_pollution,wastewater_discharge,,1,2,0.6666666666666666,0.5,True
419,В Китае в декабре рост розничных продаж и промпроизводства ускорился,https://www.interfax.ru/business/1003360,industrial_production_index,industrial_production_index;unemployment_rate,industrial_production_index,unemployment_rate,,1,2,0.6666666666666666,0.5,True
481,Пять выбросов мазута обнаружили на побережье Крыма за сутки,https://www.interfax.ru/russia/1002709,air_pollution,air_pollution;wastewater_discharge,air_pollution,wastewater_discharge,,1,2,0.6666666666666666,0.5,True
531,"Чистая прибыль Калужского завода ""Кристалл"" в I квартале выросла на 37%",https://www.interfax.ru/business/1027945,enterprises_count,enterprises_count;industrial_production_index,enterprises_count,industrial_production_index,,1,2,0.6666666666666666,0.5,True
567,"Золоторудная компания ""Павлик"" открыла месторождение с запасами 43 т золота",https://www.interfax.ru/business/1003939,industrial_production_index,enterprises_count;industrial_production_index,industrial_production_index,enterprises_count,,1,2,0.6666666666666666,0.5,True
875,"Племянник Карапетяна заявил о давлении властей Армении на компании группы ""Ташир""",https://www.interfax.ru/world/1035136,enterprises_count,crime_count;enterprises_count,enterprises_count,crime_count,,1,2,0.6666666666666666,0.5,True
908,"Ford выделит 4,4 млрд евро на помощь германскому подразделению",https://www.interfax.ru/business/1012876,enterprises_count,enterprises_count;industrial_production_index,enterprises_count,industrial_production_index,,1,2,0.6666666666666666,0.5,True
963,"ВВП Германии во II квартале сократился на 0,1% кв/кв, как и ожидалось",https://www.interfax.ru/business/1038739,industrial_production_index,consumer_price_index;industrial_production_index,industrial_production_index,consumer_price_index,,1,2,0.6666666666666666,0.5,True
282,"ВЭБ и ПСБ выдадут синдицированный кредит на 24 млрд руб. на электромобиль ""Атом""",https://www.interfax.ru/forumspb/1032339,enterprises_count;industrial_production_index,enterprises_count;industrial_production_index,enterprises_count;industrial_production_index,,,2,2,1.0,1.0,False
335,Мурманский губернатор предупредил о трудностях регионов Арктики после повышения МРОТ,https://www.interfax.ru/business/1055779,living_wage;per_capita_income,living_wage;per_capita_income,living_wage;per_capita_income,,,2,2,1.0,1.0,False
12,"Цены на бензин в РФ с 17 по 23 июня выросли на 0,22%",https://www.interfax.ru/business/1033102,consumer_price_index,consumer_price_index,consumer_price_index,,,1,1,1.0,1.0,False
25,Польша открыла дополнительные пункты пропуска на границе с Белоруссией,https://www.interfax.ru/world/1058331,international_inflow,international_inflow,international_inflow,,,1,1,1.0,1.0,False
26,В МИД РФ связали атаку беспилотников с визитом генсека ОБСЕ в Москву,https://www.interfax.ru/russia/1012995,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
32,Армия обороны Израиля сообщила о новой ракетной атаке Ирана,https://www.interfax.ru/world/1031172,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
33,"Oersted спишет $1,7 млрд из-за роста ставок, обесценения земли и проблем в ветроэнергетике в США",https://www.interfax.ru/business/1003955,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
34,"США разрешили Venture Globаl допэкспорт 0,5 млрд куб. м СПГ в год с проекта Calcasieu Pass",https://www.interfax.ru/world/1039740,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
36,В Венгрии открыли новое месторождение нефти,https://www.interfax.ru/business/1046558,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
40,"""Газпром"" и ""ЛУКОЙЛ"" ликвидируют сбытовое СП ""Газ-Ойл Трейдинг""",https://www.interfax.ru/business/1006489,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
42,"РФ к концу 2025 года введет в оборот около 3 млн га по программе ""Земля""",https://www.interfax.ru/business/1028008,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
43,США возобновили атаки на Йемен,https://www.interfax.ru/world/1013961,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
44,Страны ОПЕК+ обсуждают увеличение добычи в ноябре на 137 тыс. б/с или более,https://www.interfax.ru/world/1050790,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
46,"Чистая прибыль ""Интер РАО"" по МСФО в I полугодии выросла на 4,3%, до 82,9 млрд руб.",https://www.interfax.ru/business/1042188,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
52,Глава Минпромторга сообщил о запросах из-за рубежа на поставки Ил-76,https://www.interfax.ru/russia/1006407,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
54,Срок предоставления рыбных инвестквот предлагается продлить с 15 до 20 лет,https://www.interfax.ru/russia/1037511,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
58,Миротворцы ООН обнаружили широкую сеть тоннелей с вооружением на юге Ливана,https://www.interfax.ru/world/1040175,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
60,"Мировые цены на продовольствие в июле выросли на 1,6%",https://www.interfax.ru/world/1040270,consumer_price_index,consumer_price_index,consumer_price_index,,,1,1,1.0,1.0,False
64,Отец и сын Васины арестованы по делу о покушении на генерала Алексеева,https://www.interfax.ru/russia/1072254,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
67,"Нефть усилила падение, Brent теряет 5,6% и торгуется у $70,8 за баррель",https://www.interfax.ru/business/1018114,consumer_price_index,consumer_price_index,consumer_price_index,,,1,1,1.0,1.0,False
71,"ОПЕК сохранила прогноз роста добычи нефти в странах не-ОПЕК+ в 2025 г. на 0,81 млн б/с",https://www.interfax.ru/world/1052359,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
72,В правительстве заявили о готовности предложить Китаю поставки авиакомплектующих,https://www.interfax.ru/russia/1046085,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
73,"Суд по заявлению АСВ признал банкротом экс-предправления банка ""Холдинг-кредит"" Горош",https://www.interfax.ru/business/1020992,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
77,"""Полюс"" увеличил EBITDA на 49% в 2024 году, до $5,7 млрд - лучше прогноза",https://www.interfax.ru/business/1012028,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
78,Производитель электромобилей Lucid сократил квартальный чистый убыток,https://www.interfax.ru/business/1039850,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
79,Mercedes-Benz в III квартале снизил продажи автомобилей на 12%,https://www.interfax.ru/business/1051320,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
85,"В ""Южной"" группировке сообщили о поражении 63 пунктов дислокации и блиндажей ВСУ",https://www.interfax.ru/russia/1068415,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
86,Костин не увидел большого пространства для дальнейшего укрепления рубля,https://www.interfax.ru/business/1014190,consumer_price_index,consumer_price_index,consumer_price_index,,,1,1,1.0,1.0,False
89,В РФ изменят процедуру контроля за соблюдением требований к проведению экзамена для мигрантов,https://www.interfax.ru/russia/1028828,international_inflow,international_inflow,international_inflow,,,1,1,1.0,1.0,False
92,"Суд по иску конкурсного управляющего российского ""Гугла"" взыскал с Google Ireland Limited 101,6 млрд руб.",https://www.interfax.ru/business/1073196,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
93,"Минобороны РФ сообщило о продвижении группировки ""Восток"" в глубину обороны ВСУ",https://www.interfax.ru/russia/1061784,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
94,Газпромбанк увеличил годовую чистую прибыль по МСФО до 195 млрд рублей,https://www.interfax.ru/business/1022846,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
95,Военные заявили о продвижении в Запорожской и Днепропетровской областях,https://www.interfax.ru/russia/1051260,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
97,Цивилев заявил об обсуждении вхождения Китая в СПГ-проекты в РФ на саммите в Кремле,https://www.interfax.ru/russia/1024704,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
98,Финская Gasum завершила первую бункеровку СПГ рядом с НПЗ Порвоо,https://www.interfax.ru/business/1044247,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
102,По итогам 2024-2025 годов Индия вошла в топ-10 стран по въездному в РФ туризму,https://www.interfax.ru/russia/1061665,international_inflow,international_inflow,international_inflow,,,1,1,1.0,1.0,False
105,Инвестиции в нефтегазовый сектор Норвегии достигнут пика в 2025 г. и снизятся в 2026 г.,https://www.interfax.ru/business/1042308,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
107,Россия в 2025 году увеличила выручку от экспорта чая на 11%,https://www.interfax.ru/russia/1075619,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
109,Штрафы за нарушение границы РФ предлагается увеличить,https://www.interfax.ru/russia/1060103,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
111,Рост цен на новые автомобили в США из-за пошлин может составить до $15 тысяч,https://www.interfax.ru/business/1018111,consumer_price_index,consumer_price_index,consumer_price_index,,,1,1,1.0,1.0,False
114,"В Минске заявили, что дальнейшие переговоры с Литвой по границе будут идти на уровне МИД",https://www.interfax.ru/world/1057556,international_inflow,international_inflow,international_inflow,,,1,1,1.0,1.0,False
123,Palo Alto Networks покупает поставщика решений для кибербезопасности CyberArk,https://www.interfax.ru/business/1038848,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
125,"Цены на хлеб в РФ в ноябре выросли на 0,7%, курятина подешевела на 0,2%",https://www.interfax.ru/business/1062536,consumer_price_index,consumer_price_index,consumer_price_index,,,1,1,1.0,1.0,False
127,"ФНС сообщила, что активы российского бизнеса в ОАЭ превысили 1 трлн рублей",https://www.interfax.ru/business/1059223,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
133,Президент и госсекретарь США внимательно следят за конфликтом Таиланда и Камбоджи,https://www.interfax.ru/world/1038345,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
138,Власти Севастополя национализировали имущество ряда компаний и физлиц,https://www.interfax.ru/russia/1023623,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
139,"Глава МАГАТЭ отметил, что уровень радиации в регионе Персидского залива в норме",https://www.interfax.ru/world/1033447,air_pollution,air_pollution,air_pollution,,,1,1,1.0,1.0,False
142,ЦБ задумался о смягчении требований по инвестпроектам с госдолей,https://www.interfax.ru/business/1026582,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
150,"Путин заявил, что Часов Яр был взят под контроль несколько дней назад",https://www.interfax.ru/russia/1039242,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
152,"В Туле оцепили часть улицы, где найдены опасные обломки БПЛА",https://www.interfax.ru/russia/1027058,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
154,"NBC сообщил о задержании в США почти 1,2 тыс. нелегалов в воскресенье",https://www.interfax.ru/world/1004986,international_inflow,international_inflow,international_inflow,,,1,1,1.0,1.0,False
157,"""СПБ биржа"" сообщила о регуляторных сложностях с запуском торгов заблокированными акциями",https://www.interfax.ru/business/1051524,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
158,Brent остается в минусе и торгуется у $69 за баррель,https://www.interfax.ru/business/1036301,consumer_price_index,consumer_price_index,consumer_price_index,,,1,1,1.0,1.0,False
160,Украинец и россиянин осуждены за подготовку теракта против военнослужащего,https://www.interfax.ru/russia/1028490,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
162,В Британии рассчитывают справиться с разливом топлива в Северном море,https://www.interfax.ru/world/1013023,air_pollution,air_pollution,air_pollution,,,1,1,1.0,1.0,False
170,В России проинфляционные риски по-прежнему преобладают над дезинфляционными,https://www.interfax.ru/business/1046946,consumer_price_index,consumer_price_index,consumer_price_index,,,1,1,1.0,1.0,False
171,Польская PERN договорилась о подключении к трубопроводной системе НАТО,https://www.interfax.ru/business/1050676,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
174,Глава Совета судей готов предоставить пояснения в суде по иску Генпрокуратуры,https://www.interfax.ru/russia/1048781,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
185,Под российский контроль перешло село Иванополье в ДНР,https://www.interfax.ru/russia/1059769,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
197,В Москве заявили о готовности принимать туристов из США при возобновлении авиасообщения,https://www.interfax.ru/russia/1046541,international_inflow,international_inflow,international_inflow,,,1,1,1.0,1.0,False
201,Путин сообщил о сотрудничестве с Индией в производстве вооружений,https://www.interfax.ru/russia/1050599,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
